Abbott NC TREK 3.5 mm x 12 mm/RX (80115G1913645);08717648151972;80115G1;2020-12-31;0
Abbott NC TREK 3.5 mm x 12 mm/RX (80326G1913075);08717648151972;80326G1;2021-02-28;1
Abbott NC TREK 3.5 mm x 15 mm/RX (70102G1);08717648151989;70102G1;2019-12-31;-1
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913732);08717648151989;70105G2;2019-12-31;-1
Abbott NC TREK 3.5 mm x 15 mm/RX (70303G1914911);08717648151989;70303G1;2020-02-29;1
Abbott NC TREK 3.5 mm x 15 mm/RX (70418G1913160);08717648151989;70418G1;2020-03-31;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70514G1914477);08717648151989;70514G1;2020-04-30;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70529G1913687);08717648151989;70529G1;2020-04-30;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70602G2913257);08717648151989;70602G2;2020-05-31;-1
Abbott NC TREK 3.5 mm x 15 mm/RX (70605G1913730);08717648151989;70605G1;2020-05-31;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70626G1913310);08717648151989;70626G1;2020-05-31;1
Abbott NC TREK 3.5 mm x 15 mm/RX (70717G1913832);08717648151989;70717G1;2020-06-30;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70727G1913927);08717648151989;70727G1;2020-06-30;1
Abbott NC TREK 3.5 mm x 15 mm/RX (70727G3913964);08717648151989;70727G3;2020-06-30;0
Abbott NC TREK 3.5 mm x 15 mm/RX (70825G1913986);08717648151989;70825G1;2020-07-31;0
Abbott NC TREK 3.5 mm x 15 mm/RX (71021G1914525);08717648151989;71021G1;2020-09-30;0
Abbott NC TREK 3.5 mm x 15 mm/RX (71122G1913178);08717648151989;71122G1;2020-10-31;1
Abbott NC TREK 3.5 mm x 15 mm/RX (80104G1913322);08717648151989;80104G1;2020-12-31;0
Abbott NC TREK 3.5 mm x 15 mm/RX (80122G1914752);08717648151989;80122G1;2020-12-31;1
Abbott NC TREK 3.5 mm x 15 mm/RX (80224G1913907);08717648151989;80224G1;2021-01-31;1
Abbott NC TREK 3.5 mm x 20 mm/RX (61115G1);08717648151996;61115G1;2019-10-31;-1
Abbott NC TREK 3.5 mm x 20 mm/RX (70227G1913245);08717648151996;70227G1;2020-01-31;0
Abbott NC TREK 3.5 mm x 20 mm/RX (70301G1913239);08717648151996;70301G1;2020-02-29;0
Abbott NC TREK 3.5 mm x 20 mm/RX (70705G1913443);08717648151996;70705G1;2020-06-30;0
Abbott NC TREK 3.5 mm x 20 mm/RX (70816G1914082);08717648151996;70816G1;2020-07-31;0
Abbott NC TREK 3.5 mm x 20 mm/RX (71005G1914004);08717648151996;71005G1;2020-09-30;1
Abbott NC TREK 3.5 mm x 20 mm/RX (80131G1913964);08717648151996;80131G1;2020-12-31;1
Abbott NC TREK 3.5 mm x 20 mm/RX (80213G1913564);08717648151996;80213G1;2021-01-31;1
Abbott NC TREK 3.5 mm x 25 mm/RX (70109G1914554);08717648152009;70109G1;2019-12-31;1
Abbott NC TREK 3.5 mm x 6 mm/RX (70421G1913830);08717648151958;70421G1;2020-03-31;1
Abbott NC TREK 3.5 mm x 8 mm/RX (61207G1);08717648151965;61207G1;2019-11-30;1
Abbott NC TREK 3.5 mm x 8 mm/RX (70304G1913906);08717648151965;70304G1;2020-02-29;0
Abbott NC TREK 3.5 mm x 8 mm/RX (70510G1915261);08717648151965;70510G1;2020-04-30;-1
Abbott NC TREK 3.5 mm x 8 mm/RX (70524G1913876);08717648151965;70524G1;2020-04-30;1
Abbott NC TREK 3.5 mm x 8 mm/RX (71201G1913232);08717648151965;71201G1;2020-11-30;2
Abbott NC TREK 3.5 mm x 8 mm/RX (71218G2914219);08717648151965;71218G2;2020-11-30;1
Abbott NC TREK 3.5 mm x 8 mm/RX (80319G1913725);08717648151965;80319G1;2021-02-28;1
Abbott NC TREK 4.0 mm x 12 mm/RX (70503G1913107);08717648152061;70503G1;2020-04-30;0
Abbott NC TREK 4.0 mm x 12 mm/RX (70518G1914414);08717648152061;70518G1;2020-04-30;-1
Abbott NC TREK 4.0 mm x 12 mm/RX (71111G1913365);08717648152061;71111G1;2020-10-31;1
Abbott NC TREK 4.0 mm x 12 mm/RX (71130G1913840);08717648152061;71130G1;2020-10-31;0
Abbott NC TREK 4.0 mm x 12 mm/RX (71212G1913310);08717648152061;71212G1;2020-11-30;0
Abbott NC TREK 4.0 mm x 12 mm/RX (80123G1914924);08717648152061;80123G1;2020-12-31;1
Abbott NC TREK 4.0 mm x 12 mm/RX (80410G2913969);08717648152061;80410G2;2021-03-31;1
Abbott NC TREK 4.0 mm x 12 mm/RX (80412G1914894);08717648152061;80412G1;2021-03-31;1
Abbott NC TREK 4.0 mm x 15 mm/RX (70112G2913918);08717648152078;70112G2;2019-12-31;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G1913279);08717648152078;70214G1;2020-01-31;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G2914145);08717648152078;70214G2;2020-01-31;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70301G1914806);08717648152078;70301G1;2020-02-29;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70407G1914608);08717648152078;70407G1;2020-03-31;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70518G1915288);08717648152078;70518G1;2020-04-30;-2
Abbott NC TREK 4.0 mm x 15 mm/RX (70524G1914450);08717648152078;70524G1;2020-04-30;0
Abbott NC TREK 4.0 mm x 15 mm/RX (70622G2914029);08717648152078;70622G2;2020-05-31;1
Abbott NC TREK 4.0 mm x 15 mm/RX (70707G1913848);08717648152078;70707G1;2020-06-30;0
Abbott NC TREK 4.0 mm x 15 mm/RX (71130G1913763);08717648152078;71130G1;2020-10-31;0
Abbott NC TREK 4.0 mm x 15 mm/RX (80123G1914199);08717648152078;80123G1;2020-12-31;2
Abbott NC TREK 4.0 mm x 8 mm/RX (61204G1);08717648152054;61204G1;2019-11-30;-1
Abbott NC TREK 4.0 mm x 8 mm/RX (70119G1913043);08717648152054;70119G1;2019-12-31;1
Abbott NC TREK 4.0 mm x 8 mm/RX (70602G1914931);08717648152054;70602G1;2020-05-31;0
Abbott NC TREK 4.0 mm x 8 mm/RX (70818G1913673);08717648152054;70818G1;2020-07-31;0
Abbott NC TREK 4.0 mm x 8 mm/RX (71201G1914869);08717648152054;71201G1;2020-11-30;1
Abbott NC TREK 4.0 mm x 8 mm/RX (71212G1914043);08717648152054;71212G1;2020-11-30;2
Abbott NC TREK 4.5 mm x 12 mm/RX (70104G1914886);08717648152108;70104G1;2019-12-31;1
Abbott NC TREK 4.5 mm x 12 mm/RX (70608G1913503);08717648152108;70608G1;2020-05-31;0
Abbott NC TREK 4.5 mm x 12 mm/RX (70731G1913058);08717648152108;70731G1;2020-06-30;0
Abbott NC TREK 4.5 mm x 12 mm/RX (71212G1914229);08717648152108;71212G1;2020-11-30;1
Abbott NC TREK 4.5 mm x 12 mm/RX (80206G1914136);08717648152108;80206G1;2021-01-31;1
Abbott NC TREK 4.5 mm x 15 mm/RX (70112G1914851);08717648152115;70112G1;2019-12-31;0
Abbott NC TREK 4.5 mm x 15 mm/RX (70614G1913493);08717648152115;70614G1;2020-05-31;0
Abbott NC TREK 4.5 mm x 15 mm/RX (70908G1913442);08717648152115;70908G1;2020-08-31;1
Abbott NC TREK 4.5 mm x 8 mm/RX (70104G1);08717648152092;70104G1;2019-12-31;0
Abbott NC TREK 4.5 mm x 8 mm/RX (70130G1913088);08717648152092;70130G1;2019-12-31;0
Abbott NC TREK 4.5 mm x 8 mm/RX (71206G1915126);08717648152092;71206G1;2020-11-30;2
Abbott NC TREK 5.0 mm x 12 mm/RX (51211G1);08717648152146;51211G1;2018-11-30;1
Abbott NC TREK 5.0 mm x 12 mm/RX (70324G1913151);08717648152146;70324G1;2020-02-29;1
Abbott NC TREK 5.0 mm x 8 mm/RX (70324G1913824);08717648152139;70324G1;2020-02-29;2
Abbott TREK 3.0 mm x 15 mm/RX (70117G1913996);08717648138430;70117G1;2019-12-31;-1
Abbott Xience PROX 3.5 mm x 38 mm (7071141915151);08717648161902;7071141;2020-07-18;1
Abbott NC TREK 2.5 mm x 8 mm/RX (61219G1914752);08717648151743;61219G1;2019-11-30;1
Abbott NC TREK 4.0 mm x 12 mm/RX (70302G1914802);08717648152061;70302G1;2020-02-29;1
Abbott NC TREK 4.0 mm x 12 mm/RX (70302G2914002);08717648152061;70302G2;2020-02-29;1
